review_id,header,review,date,reviewer,location,rev_n_ratings,rating,brand_base_urls,name,country,category,price,n_ratings
review_703,One of the best rums I have tasted!,"
For people who like sweet rums, this one should be a winner! The Diplomatico Réserva Exclusiva is a very sweet aged rum from Venezuela, which brings out his fruit and spiced notes without being strong at all in the throat.
", 2 Feb '13,Benito B.,Luxembourg,68 ratings,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_23648,Could be good on Pancakes!,"
I'll give a mention to this fellow that nailed the rum review: 
https://rumtastic.wordpress.com/2016/01/15/diplomatico-reserva-exclusiva-review/

It's just too sweet for me. Rums by their nature will tend to have a sweeter note, but this is playing to a crowd that wants liquid candy in their mouth. 

I'm currently experimenting with drier and spicier rums to mix it with in order to try and bring some semblance of balance.
", 8 Sep '16,James,United States,12 ratings,4,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_2758,THE Diplomatico,"
So it was (one of) the fist of my aged rums, and it's why I love them that much.
As I don't taste it from long time I'm normally objective on this ratting (and I'm more interested on some Bourbon now ;p ).
A nice smell of mixed vanillia and caramel and a bit spicy, who remember me the Rooibos (false tea). On the mouth the same flavor is present but more stonguer, giving a round and sweat rum, with a bit of astringent and a long sweet caramel/vanillia finish.

Realy a nice and good rum for everyone. A great first choice for start aged rum.
",16 Mar '14,OmegaP,France,12 ratings,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_2392,A worthy top rated sipping rum,"
I love the long thin slow legs that appear above the golden brown swirl in the glass. As I bring the glass to my nose there is the reward of soft vanilla and a tinge of cocoa and molasses to tempt my taste buds. I find the sweetness a delightful accompaniment to the report of spices from my olfactory senses. The burn is gentle as the golden brown goodness rolls around the sides of my tongue and down the throat. A delightful sipping experience. 
",19 Dec '13,Rumm,United States,3 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_15130,The finest rum mankind has ever produced,"
I like rum, and I like it straight. Diplomatico Reserva Exclusiva has that wonderful taste a sipping rum should have. It's smooth, tasty and has a nice little bite in exactly the right proportions. Without any overpowering flavors like so many other high end rums. Bottom line, it's absolutely wonderful. I've never found anything better, regardless of price. 
", 3 Jan '16,Franklin Fraitus,United States,19 ratings,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_27440,"Great Sweet Rum, Perfect for Sipping","
A lot of people will complain about the sweetness of this rum, or say it's not a ""good rum"" because it was sweetened after distilling. I'm not one of those people. I don't think that pouring a snifter of spirits should represent an endurance event. I want to enjoy it - and I definitely enjoyed this one. On the nose, I got butter, brown sugar and a hint of pinapple. I tasted caramel, vanilla, walnut and nutmeg with a hint of orange. Very little astringent burn on the tongue, and warm going down. A very nice rum.
",16 Dec '16,VyperGrrl,United States,1 rating,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_18238,Elegant and worth it's price,"
Very nice avec, but I wouldn't place it near the top choices. It's fairly sweet and rich in both nose and palate. Vanilla tones, fuits, bitter orange and all around a classic rum.
",20 Mar '16,Staffan,Sweden,26 ratings,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_12953,Useless...,"
Is good but is far too simple...
Just some fruits, some little spice, too sweet (probably a lot of added sugar).
It's made to please everyone's taste...
Don't chose it if you want to find a true rum.
", 8 Nov '15,Denis Mazzucato,Italy,16 ratings,6,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_3281,The starter,"
Excellent rum in a lot of ways with a deep toffee aroma. A very sweet and round caramel palate, with a hint of vanilla. Enjoyable as a dessert after dinner. In the long run I find it way to sweet for a regular sipping though.
",10 May '14,martin jeppesen,Denmark,183 ratings,6,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_23492,Definitely among the Best at ANY price point...,"
I purchased this based on many reviews I had read online a few years ago. Boy it did NOT disappoint! In fact, at the time, it was the smoothest, tastiest rum I had ever had! Beautiful bottle that is frosted green with what appears to be a currency for the label. It looks great sitting on my or any bar. The nose is pleasant with vanilla and honey. The color in the glass is a fantastic rich cognac color. In the mouth, mild spiciness, wood, nuts and vanilla. Clean finish. Definitely a sipping rum and should be in your stash without question.
", 2 Sep '16,BigMarcus,United States,8 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_22935,Diplomatico Reserva Exclusiva ,"
My first foray into more premium rums and I was blown away. Beautifully sweet but not overpowering, smooth and perfect for sipping.  

On a recent holiday to Keffalonia  I spied a bottle behind the bar and asked for a glass (a Greek single is like a UK triple 👌) the owner was stunned I knew it and went on to tell me all the awards it's won and that UK guests don't know what it is...  I drank the whole bottle that week and started the next one reminding me how easy it is to drink. What's more,  at the price point it is exceptional value and easily matches or outstrips more expensive rums I've had.
",17 Aug '16,Ellis,United Kingdom,19 ratings,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_20379,9.5 Rum,"
Excelente sabor.
Notas de vainilla, café, avellanas. 
Color obscuro que deja ver el añejamiento real de este ron

Muy recomendable!!!
",20 May '16,Carlos,Mexico,50 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_3391,Diplomatico Reserva Exclusiva ,"
One of the great sipping rums out there. Caramel and smoothness, and a little bit of spice. It´s easy to sip!
",20 May '14,Helena Tiare,Sweden,104 ratings,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_409,Considerably better than the orange-label Reserva,"
If you prefer sweeter rums, this will be your gold standard. On par with my personal gold-standard choice, El Dorado 15, but slightly sweeter than I generally prefer. Smoooth as silk, though, no doubt abouti t.
", 3 Jan '13,Michael ,United States,18 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_48695,The best I’ve tasted ,"
I have about 15 rums in my collection and I’ll admit I like them on the sweet side, but it was the smoothness of this when sipping neat that blew my mind. No need for any ice and no burn.
I still have a couple to open but this is the perfect benchmark.
", 4 Apr '18,Colli,United Kingdom,11 ratings,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_44470,Candied liqueur for people who don't actually like alcohol,"
In the glass, the rum is dark mahogany brown, co doubt thanks to a heavy dose of caramel coloring.

The nose is pancakes, toffee, burnt sugar, wood polish, leather - quite pleasant in fact. 

The taste is major downer, however - a super sweet concoction, like drinking cola syrup, with faint wood influence and meek burn. Overpowering vanilla taste, cola, candy, brown sugar, tiramisu, maple syrup. It's like drinking liquid candy.

This is a liqueur, through and through, and I would not have a problem with it if only it was marketed transparently. The taste is not unpleasant, if you like candy, it just does not taste like rum at all.
",28 Dec '17,Kamamura,Czech Republic,20 ratings,5,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_41561,This is not rhum,"
It's sweet and slightly pleasant, but this is not a rum but a liqueur. There is lots off added sugar and it also has a strong taste of vanilla, no doubt added.
", 4 Nov '17,Arnaud,France,15 ratings,4,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_40344,Diplomatico ,"
Best rum for your money without question.Thanks to rum ratings! This website gives me the oportunity of learning and trying new rums from all over the world and knowing more about what im buying. Diplomatico Reserva Exclusiva is a good sipping rum a little bit sweet but ok.
", 1 Oct '17,Hector,United States,38 ratings,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_38294,94/100 Best price-quality ratio of any aged dark rums!,"
Well over 700 aged dark rums enjoyed and Diplomatico Reserva Exclusiva is still on my Top 10 list after 15 years. It is sublime, very smooth, no burn at all and contains plenty of flavors plus it is the best price-quality ratio of any rums, period. If you haven't tried yet Diplomatico Reserva Exclusiva, go quickly and get a bottle since it will set a brand new benchmark for your personal rum list.

Detailed scoring analysis:
10/100 Packaging, bottle and label design   9
10/100 Color of this rum                                9
15/100 Nose test                                            13
20/100 Palate test                                          19
15/100 Afterburn of this rum                          14
15/100 Availability to purchase this rum        15
15/100 Ultimate value for money                   15
                                                    Total score  94

Here's my top 20 list:
1. Ron Esclavo XO Cask Strength
2. Legendario 15y
3. Cubaney Centenario 25-30y
4. Esclavo XO
5. Millonario XO and 15y
6. Plantation Barbados XO 20th Anniversary
7. El Dorado 25y
8. Diplomatico Reserva Exclusiva and Single Vintage
9. Presidente Marti 23y and 19y
10. Cubaney 18y
11. Pusser's 15y
12. Black Tot
13. El Pasador de Oro XO and Gran Reserva
14. Punta Cana Esplendido
15. Edmundo Dantes 15y
16. Pampero Aniversario
17. Bacoo 12y
18. Esclavo 15y and 12y
19. Brugal Leyenda
20. Exquisito 1985 and 1995
",16 Aug '17,Joola69,United States,764 ratings,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_35035,Very nice rum.,"
Sweet and very fine rum. My favorite. I recommend...
",23 May '17,ZZ,Czech Republic,13 ratings,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_31634,The one that got me collecting rum,"
A friend introduced this one to me when I had indicated my ambivalence to all things rum - up to that point I was a confirmed whisky drinker (rye, thank you very much, none of that peaty scotch crap)
What an eye opener. The sheer... goodness of this rum was immediate and forever changed my go-to spirit of choice. Caramel, vanilla, molasses...sweet and buttery smooth...
I still enjoy locating new and interesting rye blends, but my liquor cabinet is now stuffed mainly with rum as I try to locate THIS 10/10 rum's equal - an admittedly difficult task as it's tough to surpass the perfection of your first love.

...If I could just get past my hatred of peat, I think I'd be set.
", 4 Mar '17,Mike,Canada,3 ratings,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_23685,"V Good, but not for every day","
This is a flavor-bomb, very complex and almost chewy.  However, I wonder that few if any folks here mention the licorice.  This stuff tastes like it was aged in Bookers bourbon barrels.   I mean, it's rum through and through, and very good, but the usual rummy aromas and flavors are overwhelmed by a stalk-y vegetal presence - and black licorice.  Straight up, it's very good.   But a splash of water or an ice cube brings out the licorice to a level I couldn't enjoy (of course, I don't like Bookers all that well either).  In the first third of the bottle, I was ready to buy 3 or 4 more.  By the last third, I was kind of tired of it.  So, I'll put it in the back of the cabinet, and 'rediscover' it at some future date.
", 9 Sep '16,Joe Doaks,United States,3 ratings,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_12888,A true dark rum,"
Smooth, heavy on the demerara, just like I like it. 
", 6 Nov '15,Matesha,New Zealand,1 rating,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_10713,lækker sag,"
den første rom som jeg købte. Og det har jeg bestemt ikke fortrudt. 
Duft: dejlig sød og rund med noter af blomme og figne
Smag: røget, sød og med en dejlig balanceret eftersmag. 
",14 Aug '15,Ole Bodenhoff,Denmark,46 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_9247,Great rum,"
Really good rum for the price. It is sweet without getting too sweet. 
Very balanced in the taste.

Highly recommendable for beginners. 
", 1 Jun '15,Rune Lind,Denmark,4 ratings,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_6426,Outstanding!,"
I was truly blown away with the Diplomatic Reserva Exclusiva Rum. This instantly became one of my favorites. Money well spent.
",19 Jan '15,El Julian,United States,20 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_6365,Exceptional taste,"
What a great rum. Smell of vanilla and caramel. No harsh burn when swallowed. Drank this one straight, wouldn't think of mixing it with anything. 
",17 Jan '15,Dave,United States,36 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_5550,Diplomático Reserva Exclusiva,"
Alkohol: 40 % 
Původ: Venezuela 
Aroma: Tradiční kůže, lesní med, dřevo a při hlubším pátrání ve sklence až plástve, lehce i propolis. (86 b) 
Chuť: Mísí se zde krásná uhlazenost a jemnost v tom nejlepším slova smyslu s jemnou štiplavostí, vyzrálostí dřeva a medovou sladkostí.
Když budu hodně přísný, tak trochu dřevitá dochuť celkový dojem maličko ruší, ale nic významného. (88 b) 
Body: 87 
Shrnutí: Hlavně v chuti si mě získal, hodně sympatický reprezentant Venezuely.
", 8 Dec '14,HunterRomario,Czech Republic,220 ratings,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_3272,"God sød rom, som er god til prisen","
God sød rom, som er god til prisen, duft og smag af kraramel
", 9 May '14,Thomas Christiansen,Denmark,11 ratings,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_2530,Nem rom at holde af.,"
Rigtig lækker rom med en dejlig duft og smag, fin længde og sødme. Meget nem rom at drikke.
Genkøb
", 6 Feb '14,Thomas Jesen,Denmark,41 ratings,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_1467,Everybodies darling,"
this rum is truly a benchmark, the quality that you get for this price is stunning.
Certainly it's a sweet rum but therefore a very good one. Also very good to recommended to beginners. The only bad side is that the Botucal (name change in germany) lost some of it's quality, if that wouldn't have happened I would give the rum the full score!
", 2 Mar '13,donmichelangelo,Germany,25 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_50952,Really Good Stuff,"
This is truly a fantastic Rum. You can taste a sweetness that damp the strength of the alcohol so it doesn't burn as much as many other brands. It's sweet, fruity and less smoky than most. It's definitely recommended on its own (I think even without any ice or so). It should be relatively cheap to find and so it's a good first step in the world of fine Rums without paying too much money for it. Recommended for those that like a sweet (but not artificial) taste in their drinks.
",15 Jun '18,Tommaso,Italy,7 ratings,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_48198,Best Value!!,"
Finally had a chance to sample this one lately and was not disappointed. I'm not good at describing the different flavor components of rums but besides the normal caramel, vanilla and oak I got a definite hit of chocolate. Yummy!!!  There is not a better rum available that I have had at this price point. Those of you who demean this rum need to go back to drinking your Budweiser.
",23 Mar '18,Jack Farrell,United States,9 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_45997,Like liquid candyfloss,"
Incredibly sweet taste – buttery caramel, butterscotch and toffee. It's an easy and kinda sirupy sipper. A true people pleaser rum (some would say liqueur).
",25 Jan '18,Casper Nielsen,Denmark,8 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_45986,my favourite rum,"
I find it somehow similar to El Dorado 12, sweet, tasty and full of flavor, exactly on my taste. Nice sipping rum.
",25 Jan '18,Mihai,Romania,6 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_45408,A very elegant subdued spiced rum,"
This was formerly my highest rated rum, which also happened to be one of the ultimate sugar bombs with about 10 teaspoons of added sugar, albeit well chosen for the flavors similar to how a great chef chooses spices for stellar dishes.

Since my only bottle that I took a risk on that exceeded my limit of $50 per bottle slowly rose to the ranks of a 10 rating, I had no choice except to compare the Columbian to this Venezuelan back to back. Sorry, but no contest, since Dictador XO Insolent wins hands down for having my only rating of 10. This DRE rum still ranks at the top of my very small pack of rums that I have rated as a 9, but only one rum of mine deserves a rating of 10 at his point.

Update: My first bottle is now long gone, but deemed to be one of only two sugar bombs worth replacing.  The other sugar bomb is El Dorado 12. My new bottle will remain unopened for quite some time. When finally opened, I will record that date in my spreadsheet to make sure that it gets consumed within two months. Sugar bombs never last beyond 3-4 months due to oxidation in the bottle.
",13 Jan '18,Paul B,United States,124 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_44987,Affordable sweet rum,"
I quite like this rum (or is it a liqueur?) as a sweet, easy drinker.
Not too much at once, or it will tend to get sickly.
I suppose it is lucky that I do as it seems to be the only sipping rum offering in many of the standard bars round my way.
Sweet to the taste, perhaps a bit too sweet, but nice flavour and smooth enough.
Not much of a wow-factor for me, now I'm starting to get pickier.

Personally speaking, I'd rather save up for something like the Centenario 20 year for my personal stash, but very happy to quaff a couple of glasses if I'm out (& there is nothing better)
", 4 Jan '18,anaratz,France,12 ratings,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_44645,Aged Amber,"
As rum classification goes, terminology seems open to interpretation. For me, this and other rums (Zaya GR-12, Centenario-25, El Dorado SR-15) fall into the category of Aged Amber Rums. Within that classification, Diplomático Reserva Exclusiva is #1 or #2. I lived in Guyana for 6-months and am partial to this type of rum. I find the nose to be vanilla with a hint of toffee and possibly nutmeg. It is smooth to taste and leaves a light spiced fruit and vanilla aftertaste. Best neat or with a few drops of water.
",30 Dec '17,Patrick Flood,United States,1 rating,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_43835,A misleading greatness,"
First things first: I have a sweet tooth.  This rum is too sweet.  It is also delicious and anyone who says otherwise is a snooty liar! Are we good? Cool. On to the review:

I was expecting this to be good, but I was not at all expecting what I got.  I am not disappointed however. I was ready for this rum to remind me of summer days one the beach, but instead, I'm getting what I can only describe as ""winter camping.""  The nose starts off with an assault of brown sugar and butterscotch, but after giving it time, it slowly opens up to reveal mint, smoke, evergreen needles and stone, and something that just strikes me as ""cold.""  Entry is the smoothest I've encountered, thanks surely to the massive, undeniable sugar content.  The palette offers rich vanilla, caramel, and campfire, along with faint undertones of spearmint and marshmallow.  On the finish you get chocolate wafer, charred wood, brown sugar and tree sap, all accompanied by a comforting warmth that spreads throughout your chest.
Whether you want a winter mood-setter, or a summer time-warp, this rum is an absolute treat year-round!!
",20 Dec '17,"""Samuel Brunello""",United States,64 ratings,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_43480,All time favorite ,"
The Diplomatico Exclusiva Reserva has a delicious and inviting bouquet. The aromas coming from the glass are rich and luxurious. There is a whiff of caramel with  accents of cinnamon, allspice, nutmeg and walnuts. Some oak noted from the barrel aging lies alongside the other scents and smells.
SWEET but naturally sweet..
There is a nice underlying nuttiness (walnuts and hazelnuts), some sweet caramel and some very delicious spices (vanilla, cinnamon, nutmeg, and brown sugar). As the glass breathes, The richness of the rum builds and I taste even more brown sugar and cinnamon with butter.
This a remarkable rum at any price. I’ve been sampling and experimenting with different rum for the past six months and this is absolutely my favorite out of the 30+ that I’ve tried .
",16 Dec '17,M,United States,30 ratings,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_42623,Sweeetttt!,"
As a rum it's a 6, as a liquor it's a 7.
Sugar test - 41 grams.
", 1 Dec '17,nomad,United States,120 ratings,5,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
review_41859,Too sweet for me,"
A Venezuelan friend introduced me to Diplomatico in Mexico City.  My Brother had Diplomatico Reserva Exclusiva at his wedding reception. Way too sweet for me! Cloying. Cacique on the other hand is a fine Venezulan Rum.
",13 Nov '17,Tjack,United States,20 ratings,4,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
